run_id,video_id,track_id,class_name,global_id,n_embeddings,embedding_mode,embedding_file
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:142,person,2,3,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_142__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:143,person,2,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_143__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:147,person,2,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_147__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:151,person,2,4,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_151__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:152,person,3,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_152__gid_3.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:153,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_153__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:154,person,2,4,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_154__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:155,person,15,3,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_155__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:156,person,2,3,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_156__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:158,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_158__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:159,person,2,1,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_159__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:162,person,2,1,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_162__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:164,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_164__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:167,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_167__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:168,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_168__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:169,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_169__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:170,person,25,1,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_170__gid_25.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:172,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_172__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:173,person,26,4,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_173__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:174,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_174__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:176,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_176__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:177,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_177__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:178,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_178__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:180,person,2,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_180__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:181,person,2,3,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_181__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:183,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_183__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:184,person,10,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_184__gid_10.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:185,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_185__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:188,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_188__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:189,person,2,2,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_189__gid_2.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:190,person,26,4,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_190__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:191,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_191__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:194,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_194__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:198,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_198__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:200,person,13,3,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_200__gid_13.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:202,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_202__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:203,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_203__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:205,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_205__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:206,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_206__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:208,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_208__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:209,person,15,4,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_209__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:210,person,33,1,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_210__gid_33.npy
20260115_192828,CAMERA_HALL_PORTE_ENTREE,person:214,person,15,3,mean,data/embeddings/CAMERA_HALL_PORTE_ENTREE/person_214__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:1,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_1__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:2,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_2__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:3,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_3__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:4,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_4__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:5,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_5__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:6,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_6__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:8,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_8__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:9,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_9__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:13,person,10,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_13__gid_10.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:15,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_15__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:18,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_18__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:19,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_19__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:23,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_23__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:25,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_25__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:28,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_28__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:32,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_32__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:37,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_37__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:38,person,1,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_38__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:39,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_39__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:40,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_40__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:42,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_42__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:43,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_43__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:45,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_45__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:47,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_47__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:48,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_48__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:54,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_54__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:56,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_56__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:58,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_58__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:62,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_62__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:63,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_63__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:64,person,20,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_64__gid_20.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:66,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_66__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:68,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_68__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:69,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_69__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:70,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_70__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:72,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_72__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:74,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_74__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:76,person,24,1,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_76__gid_24.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:78,person,20,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_78__gid_20.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:79,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_79__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:80,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_80__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:81,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_81__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:84,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_84__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:87,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_87__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:89,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_89__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:90,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_90__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:93,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_93__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:94,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_94__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:95,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_95__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:98,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_98__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:99,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_99__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:102,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_102__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:104,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_104__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:106,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_106__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:108,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_108__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:111,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_111__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:113,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_113__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:114,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_114__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:115,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_115__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:116,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_116__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:118,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_118__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:120,person,28,1,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_120__gid_28.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:121,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_121__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:124,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_124__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:126,person,26,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_126__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:130,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_130__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:133,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_133__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:134,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_134__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:136,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_136__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:138,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_138__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:141,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_141__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:145,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_145__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:146,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_146__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:147,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_147__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:149,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_149__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:152,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_152__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:155,person,26,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_155__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:157,person,24,1,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_157__gid_24.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:162,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_162__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:164,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_164__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:165,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_165__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:167,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_167__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:168,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_168__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:170,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_170__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:173,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_173__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:175,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_175__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:176,person,1,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_176__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:179,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_179__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:182,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_182__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:183,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_183__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:184,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_184__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:185,person,1,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_185__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:187,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_187__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:188,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_188__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:190,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_190__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:191,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_191__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:193,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_193__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:195,person,26,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_195__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:196,person,1,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_196__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:198,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_198__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:199,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_199__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:203,person,1,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_203__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:204,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_204__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:205,person,1,4,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_205__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:207,person,1,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_207__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:216,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_216__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:218,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_218__gid_1.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:220,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_220__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:222,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_222__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:224,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_224__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:228,person,26,1,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_228__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:229,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_229__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:231,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_231__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:232,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_232__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:234,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_234__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:238,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_238__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:241,person,24,1,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_241__gid_24.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:244,person,3,3,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_244__gid_3.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:245,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_245__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:246,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_246__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:248,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_248__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:251,person,26,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_251__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:253,person,26,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_253__gid_26.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:255,person,15,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_255__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:256,person,15,2,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_256__gid_15.npy
20260115_192828,CAMERA_HALL_PORTE_GAUCHE,person:257,person,1,5,mean,data/embeddings/CAMERA_HALL_PORTE_GAUCHE/person_257__gid_1.npy
